id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34899747,Acogedor penthouse con un toque artístico,258899630,Patrisia,,Miguel Hidalgo,19.42597,-99.22372,Private room,,2,0,,,1,0,0,
34901763,SHARED FLAT WITH GREAT VIEW,18259367,Hector,,Miguel Hidalgo,19.4128,-99.18343,Private room,850,1,14,2024-10-28,0.21,4,365,2,
34903136,💕 Bello y relajado espacio en colores pastel 💕,10982784,Claudia,,Miguel Hidalgo,19.4011,-99.18277,Entire home/apt,552,7,23,2024-07-30,0.37,2,148,6,
34903509,"Cama king, la mejor zona, Internet",1140427,Erick,,Cuauhtémoc,19.42003,-99.15676,Entire home/apt,1330,2,161,2024-12-09,2.36,8,76,42,
34906096,"Disfruta la Roma, ubicación perfecta",1140427,Erick,,Cuauhtémoc,19.41994,-99.15535,Entire home/apt,1191,1,189,2024-12-09,2.78,8,75,37,
34912779,Briss Room Co Living,191451385,Alexandro,,Coyoacán,19.33526,-99.12545,Entire home/apt,,1,0,,,1,364,0,
34914669,DEPARTAMENTO AMPLIO Y CÓMODO  PARA 1 A 5 HUESPEDES,168051135,Silvia,,La Magdalena Contreras,19.30597,-99.26685,Entire home/apt,650,2,5,2024-10-28,0.08,6,365,2,
34930000,HABITACIONES AMUEBLADAS LA CERRADA,263214945,Berenice,,Álvaro Obregón,19.38366,-99.23207,Private room,450,30,0,,,1,179,0,
34930490,"Comfort and security guaranteed, super central!",263214708,Diana Victoria,,Miguel Hidalgo,19.43578,-99.18984,Private room,,1,8,2020-04-03,0.12,1,0,0,
34940997,Habitación Del Valle Roma Condesa SXXI WTC Pepsi,12656283,Miguel Angel,,Benito Juárez,19.39468,-99.16522,Private room,708,1,117,2023-06-25,1.72,8,365,0,
34944226,"Hermoso departamento 403 en Coyoacán, como nuevo.",206736130,German,,Coyoacán,19.33744,-99.12912,Entire home/apt,1050,1,239,2024-12-15,3.52,2,351,46,
34948738,Habitación 2 camas frente al WTC,52056042,Karla,,Benito Juárez,19.39701,-99.17645,Private room,929,1,10,2024-02-25,0.15,9,355,2,
34970627,Comodo Loft amueblado,36138409,Leidy Juliana,,Benito Juárez,19.38212,-99.18135,Entire home/apt,1050,2,81,2024-10-27,1.23,10,135,12,
34976531,Departamento Be Grand Alto Pedregal,263517515,Carlos,,Coyoacán,19.30357,-99.17618,Entire home/apt,,1,4,2020-02-01,0.06,1,0,0,
34978803,Vive Coyoacán como si fuera tu propio barrio,54144104,Elisa,,Coyoacán,19.350765,-99.1605,Entire home/apt,2450,3,121,2024-11-12,1.82,1,210,25,
34979525,Linda y cómoda habitación cerca de Polanco.,263546807,Magy,,Miguel Hidalgo,19.44596,-99.18709,Private room,,1,0,,,1,0,0,
34979558,Bright Penthouse with Terrace,89885503,Rene,,Cuauhtémoc,19.42843,-99.15909,Entire home/apt,2961,1,168,2024-12-21,2.55,2,280,51,
35001799,Classy cozy furnished apartment.,257686655,Anabela,,Miguel Hidalgo,19.44279,-99.20345,Entire home/apt,1500,20,0,,,3,365,0,
35002212,Mixcoac Departamento de lujo  amueblado equipado,120918514,Fernando,,Benito Juárez,19.36734,-99.17898,Entire home/apt,,183,0,,,1,0,0,
35007638,Hospedaje con calor de hogar,263742098,Arturo/Elva,,Cuauhtémoc,19.42702,-99.14058,Entire home/apt,,2,69,2024-11-21,1.02,1,351,6,
35010388,Tu cuarto en el corazón de la Colonia Roma,102355289,Valeria,,Cuauhtémoc,19.420730590820312,-99.16159057617188,Private room,549,2,103,2024-12-14,1.56,1,167,27,
35013170,"HOTEL CASA EMILIA.  
Room No. 2
(Great location)",179833599,Jorge,,Cuauhtémoc,19.42941,-99.17155,Hotel room,,1,20,2019-11-16,0.29,8,309,0,
35013323,Linda  recamara en casa de los años 40s,117316194,Nathalie,,Cuauhtémoc,19.43945,-99.16672,Private room,450,2,7,2024-11-18,0.10,2,364,1,
35013417,"HOTEL CASA EMILIA. 
Room No. 3
(Great location)",179833599,Jorge,,Cuauhtémoc,19.42931,-99.17144,Hotel room,,1,19,2019-11-14,0.28,8,271,0,
35013542,"HOTEL CASA EMILIA.  
Room No. 4
(Great location)",179833599,Jorge,,Cuauhtémoc,19.43157,-99.17092,Hotel room,,1,40,2021-09-02,0.59,8,283,0,
35013767,"HOTEL CASA EMILIA
Room No. 6
(Great location)",179833599,Jorge,,Cuauhtémoc,19.43136,-99.17074,Hotel room,,1,2,2019-07-07,0.03,8,272,0,
35013861,"HOTEL CASA EMILIA
Room No. 7
(Great location)",179833599,Jorge,,Cuauhtémoc,19.4301,-99.17124,Hotel room,,1,30,2022-11-29,0.44,8,263,0,
35033099,Lugar perfectamente ubicado en la ciudad de Mexico,263903989,Jonathan,,Iztacalco,19.39749,-99.11562,Private room,,5,1,2019-11-15,0.02,1,0,0,
35037886,Frida 2: Central loft w/views and free pool access,112604689,Rafael,,Azcapotzalco,19.465401,-99.15564,Entire home/apt,1063,2,161,2024-11-02,2.38,3,158,31,
35040176,Double height mini-loft in a great location.,7518430,Alice,,Cuauhtémoc,19.43723,-99.16523,Entire home/apt,749,2,44,2024-12-08,0.65,1,37,5,
35041030,Lujoso Departamento en Ciudad de los Deportes,168279118,Juan Carlos,,Benito Juárez,19.38322,-99.17594,Entire home/apt,1028,2,169,2024-11-26,2.49,3,263,25,
35042247,Coyoacán  room 2/private terrace,34546768,Erica,,Coyoacán,19.34661,-99.1599,Private room,800,1,314,2024-12-14,4.62,7,167,76,
35044622,Capitana,142318709,Jorge Y Gonzalo,,Venustiano Carranza,19.41635,-99.08191,Entire home/apt,,2,100,2022-03-16,1.53,12,0,0,
35059556,Departamento mexicano frente al aeropuerto CDMX,264094732,Aline,,Venustiano Carranza,19.43351,-99.09125,Entire home/apt,1050,1,513,2024-12-11,7.57,1,87,105,
35063962,"""El 17"" - Tu lugar en el corazón de la Condesa",41663687,Ignis,,Cuauhtémoc,19.40967,-99.16851,Entire home/apt,550,5,40,2024-11-30,0.59,1,348,4,
35066335,Pichu home /Jade  Habitación con balcón,192383341,Teresita De Jesus,,Tlalpan,19.29116,-99.18015,Private room,664,1,156,2024-12-15,2.31,9,347,23,
35066502,Alojamiento: El Especial Rincón Mexicano,187503056,Martha Herlinda,,Coyoacán,19.31549,-99.16655,Private room,350,3,9,2023-08-26,0.13,1,364,0,
35070433,"Habitación independiente, super ubicación nivel 1D",113570194,Veronica,,Benito Juárez,19.3724,-99.17492,Private room,410,3,56,2024-12-07,0.84,5,180,6,
35088509,Un agradable espacio entre letras.  ¡Bienvenido!,107380788,Amalia,,Xochimilco,19.27566,-99.12372,Private room,399,2,47,2024-12-15,0.70,1,329,8,
35089308,"Apt Premium Completo, Col del Valle. Te encantará!",855811,Jeronimo,,Benito Juárez,19.37272,-99.16893,Entire home/apt,1200,3,64,2024-09-04,0.95,1,136,9,
35094562,Pichu Home/ Rubi Habitación  muy amplio,192383341,Teresita De Jesus,,Tlalpan,19.29308,-99.18096,Private room,878,1,111,2024-11-07,1.68,9,355,32,
35094750,Departamento Amueblado con Filtro de Agua,36138409,Leidy Juliana,,Benito Juárez,19.38212,-99.18135,Entire home/apt,1222,2,78,2024-12-09,1.15,10,70,18,
35095442,Renta habitación zona hospitales Tlalpan (hombres),79142025,Raquel,,Tlalpan,19.28449,-99.16083,Private room,320,3,29,2023-08-31,0.45,6,116,0,
35096045,Renta habitación zona hospitales Tlalpan (hombres),79142025,Raquel,,Tlalpan,19.28336,-99.16196,Private room,320,3,29,2023-02-11,0.43,6,144,0,
35096492,Renta habitación zona hospitales Tlalpan (mujeres),79142025,Raquel,,Tlalpan,19.28298,-99.16267,Private room,250,3,14,2024-03-30,0.21,6,85,1,
35096934,Renta habitación zona hospitales Tlalpan (mujeres),79142025,Raquel,,Tlalpan,19.28265,-99.1625,Private room,250,3,9,2023-02-01,0.14,6,85,0,
35097218,Renta habitación zona hospitales Tlalpan (mujeres),79142025,Raquel,,Tlalpan,19.28256,-99.16287,Private room,,4,4,2022-10-31,0.06,6,0,0,
35115936,Airbnb in Mexico City Bed in 6 Femenine Dorm,261044377,Casa Pepe,,Cuauhtémoc,19.42972,-99.13564,Shared room,318,1,6,2024-08-18,0.19,4,158,2,
35116267,Bienvenidos a Depatacho,216578149,Arianna Vanessa,,Benito Juárez,19.37058,-99.17246,Entire home/apt,1300,1,87,2024-10-27,1.28,1,261,14,
35117206,Airbnb in Mexico City Historic Center Queen Bed,261044377,Casa Pepe,,Cuauhtémoc,19.43134,-99.13621,Private room,6927,1,0,,,4,57,0,
35120682,Rincón de Pájaros - Charming & exclusive in Lomas,264532627,Concepcion,,Miguel Hidalgo,19.42748,-99.20839,Entire home/apt,2000,2,4,2024-11-23,0.06,1,89,1,
35120905,Cómoda Habitación cerca Hospital la Raza y Vallejo,264528881,Mar,,Azcapotzalco,19.4708,-99.15046,Private room,301,3,19,2023-08-17,0.31,2,331,0,
35121405,Precioso y acogedor departamento en Nuevo Polanco,257686655,Anabela,,Miguel Hidalgo,19.44349,-99.20322,Entire home/apt,1400,20,0,,,3,365,0,
35123198,"Hotel Amigo Suites,  CDMX, 2 Camas individuales",264515826,Mayra,,Cuauhtémoc,19.43653,-99.13199,Private room,747,1,0,,,23,363,0,
35548680,Amplio Departamento  amueblado 3 Recámaras,256794137,Jaime,,Álvaro Obregón,19.38545,-99.21471,Private room,400,3,14,2024-08-06,0.21,1,352,3,
35550017,LOVELY LOFT IN COYOACÁN (FRIDA) by M&I,117784489,Pedro,,Coyoacán,19.3497,-99.16126,Entire home/apt,1535,2,123,2024-12-10,1.83,10,272,25,
35569236,Habitación Privada Médico Residente Tlalpan - SF,221725158,Ignacio,,Tlalpan,19.28337,-99.16301,Private room,204,30,27,2024-09-30,0.63,4,304,3,
35569862,Habitación Priv. Médicos Residentes Tlalpan - NO,221725158,Ignacio,,Tlalpan,19.2844,-99.16261,Private room,215,30,22,2024-09-28,0.33,4,329,5,
35569883,Habitación-Baño Priv. Tlalpan Médico Residente IT,221725158,Ignacio,,Tlalpan,19.28342,-99.16212,Private room,228,30,28,2024-11-30,0.48,4,204,7,
35570989,LOVELY LOFT IN THE BEST AREA OF COYOACAN (MAR),117784489,Pedro,,Coyoacán,19.3497,-99.16126,Entire home/apt,1719,2,161,2024-09-22,2.41,10,245,22,
35572528,Modern apartment!! Excellent opportunity Del Valle,492066501,Charligisaac,,Benito Juárez,19.38,-99.16251,Entire home/apt,2374,2,177,2024-11-27,2.64,8,348,25,
35572685,LOVELY LOFT COYOACAN (CHABELA),117784489,Pedro,,Coyoacán,19.3497,-99.16126,Entire home/apt,1484,2,140,2024-12-09,2.08,10,266,35,
35573370,LOVELY LOFT COYOACAN (DIEGO),117784489,Pedro,,Coyoacán,19.3497,-99.16126,Entire home/apt,1405,2,144,2024-12-22,2.15,10,215,44,
35577559,"BIG, BEAUTIFUL & LUMINOUS PRIVATE ROOM IN CONDESA",36162947,Alejandro,,Cuauhtémoc,19.40696,-99.1703,Private room,599,3,13,2024-11-02,0.19,1,118,5,
35345199,En el Corazón de La Roma! Best Location,31576052,Fernando,,Cuauhtémoc,19.415327216995337,-99.1584138708874,Private room,679,1,2,2024-11-24,1.18,1,363,2,
35349296,Acogedor apartamento en colonia del valle,93809776,David,,Benito Juárez,19.38427,-99.17304,Entire home/apt,1200,30,1,2019-08-31,0.02,4,329,0,
35352858,Increíble y Amplio Departamento a pasos de Reforma,122695820,Adrian,,Cuauhtémoc,19.4369,-99.14904,Entire home/apt,6790,3,136,2024-12-10,2.02,5,74,23,
35353120,"Departamento cerca de Polanco, Chapultepec",75720447,Sary,,Miguel Hidalgo,19.4506,-99.19522,Entire home/apt,1200,3,0,,,1,360,0,
35353960,Savor Commanding City Views at a Chic Retreat in Reforma,35171526,Arturo,,Cuauhtémoc,19.43476104736328,-99.15227508544922,Entire home/apt,2250,2,121,2024-11-30,1.83,11,20,20,
35354712,Habitación en 2o. nivel.  Excelente ubicación.,113570194,Veronica,,Benito Juárez,19.37404,-99.17465,Private room,399,3,75,2024-12-04,1.11,5,164,14,
35366317,Departamento minimalista cerca AICM,37155089,Diana Yaocihuatl,,Gustavo A. Madero,19.4585,-99.10595,Entire home/apt,450,2,58,2024-08-27,0.99,1,209,7,
35378879,Enjoy our little Jewel next to the WTC,117514394,Alejandro,,Benito Juárez,19.39467,-99.17593,Entire home/apt,1730,2,94,2024-12-16,1.39,15,337,19,
35380245,Lindo y acogedor departamento amueblado y equipado,266344710,Gabriela,,Tlalpan,19.28472,-99.12935,Entire home/apt,900,60,5,2022-01-02,0.09,4,150,0,
35381170,Xochimilco,265860074,Ana,,Xochimilco,19.28294,-99.10832,Private room,,1,1,2019-11-04,0.02,1,0,0,
35381189,Casa Zempoala - Cuarto Pátzcuaro,48683674,Andrea,,Benito Juárez,19.388240483248584,-99.149716140141,Private room,500,2,47,2024-11-02,0.70,4,140,13,
35381247,Amplia habitación endepartamento nuevo.ColdelValle,266351252,Irineo,,Benito Juárez,19.37244,-99.16597,Private room,750,1,18,2023-11-17,0.29,1,365,0,
35384583,"Comfortable private apartment,near MexCity Airport",266142021,Paty,,Venustiano Carranza,19.43656,-99.09264,Entire home/apt,810,1,45,2022-05-26,0.67,1,2,0,
35388136,Habitaciones en Quinta Doña Came,266412193,Aida,,Cuajimalpa de Morelos,19.35692,-99.28702,Private room,600,2,14,2022-12-04,0.21,4,179,0,
35389716,Habitación en Colinas del Sur a 10 mins de Sta Fe,179850991,Gabriel,,Álvaro Obregón,19.36858,-99.22939,Private room,,2,0,,,1,0,0,
35389735,Casa Colonial con jardín en el Centro de Coyoacán,123917287,Santiago,,Coyoacán,19.34665,-99.1667,Entire home/apt,3500,2,117,2024-12-25,1.79,8,144,44,
35390386,Sweet Apartment,153277690,Dulce Maria,,Cuauhtémoc,19.45422,-99.15227,Entire home/apt,790,3,16,2023-07-30,0.24,1,328,0,
35403597,Suites en excelente zona sur de la CDMX,55949771,Samantha,,Tlalpan,19.3068,-99.22239,Entire home/apt,900,1,100,2024-08-15,1.49,1,301,3,
35414552,Habitación privada en Residencial nuevo Polanco,110151081,Gabriela,,Miguel Hidalgo,19.43844,-99.17731,Private room,,2,58,2022-07-22,0.86,1,0,0,
35414943,Casa Pippalai / Private Rooftop / Roma Norte,69580228,Dan,,Cuauhtémoc,19.413442611694336,-99.1622314453125,Entire home/apt,1621,2,30,2024-12-13,2.51,1,154,30,
35417892,Habitación en zona céntrica de la ciudad de México,266086414,Karolina,,Miguel Hidalgo,19.43247,-99.17283,Private room,690,1,16,2024-10-26,0.25,3,365,3,
35423582,Low level cozy independent suite in Roma Norte,266584289,Airbnb Roma,,Cuauhtémoc,19.41407,-99.15768,Entire home/apt,850,1,140,2024-12-09,2.08,1,177,11,
35426062,Recámara en San Pedro de los Pinos,45325248,Dante,,Benito Juárez,19.38949,-99.18375,Private room,293,2,37,2024-12-04,0.55,6,329,12,
35428119,La casa de la tía,266629016,María Del Rayo,,Gustavo A. Madero,19.48808,-99.14839,Entire home/apt,764,1,298,2024-12-25,4.43,1,174,60,
35430447,MINI LOFT para 1 o 2 personas  la 2da cargo extra,49651037,Mon,,Cuajimalpa de Morelos,19.39235,-99.26441,Entire home/apt,550,2,2,2022-05-23,0.04,1,230,0,
35431557,Habitación Privada Condesa Green,183412199,Rosa,,Cuauhtémoc,19.41513,-99.17652,Private room,671,2,28,2024-11-17,0.42,2,175,4,
35431864,Hermosa y amplia casa en el sur de la CDMX :),237211981,Jose Manuel,,Coyoacán,19.30086,-99.16022,Entire home/apt,2499,2,94,2024-03-17,1.40,1,268,5,
35444376,Mr. W |Gold Polanco next to Lincoln Park | 5 Stars,134946923,Luis Carlos,,Miguel Hidalgo,19.43052,-99.19842,Entire home/apt,7016,3,84,2024-10-22,1.24,12,359,22,
35454591,ROOMIE HOUSE San Pedro de los Pinos,266753176,Juan A.,,Benito Juárez,19.39375,-99.18772,Private room,650,2,0,,,1,177,0,
35455176,Private bedroom in Lomas; women only; per month,266761758,Josefina,,Miguel Hidalgo,19.422088623046875,-99.20165252685547,Private room,452,28,16,2024-08-31,0.27,1,36,5,
35456637,Great Studio,134946923,Luis Carlos,,Cuauhtémoc,19.42114,-99.16612,Entire home/apt,2871,1,79,2023-09-01,1.17,12,0,0,
35457792,Suite Violetas,248664275,Mary,,Benito Juárez,19.36365,-99.1821,Entire home/apt,975,1,163,2024-12-05,2.43,5,175,43,
35458460,Suite Tulipanes,248664275,Mary,,Benito Juárez,19.36534,-99.18251,Entire home/apt,1300,1,57,2024-12-14,0.85,5,180,12,
35459143,Suite Lavanda,248664275,Mary,,Benito Juárez,19.36509,-99.1805,Entire home/apt,1075,1,69,2024-11-16,1.03,5,144,4,
35459412,Suite Magnolias,248664275,Mary,,Benito Juárez,19.36355,-99.18214,Entire home/apt,1075,1,20,2024-09-30,0.30,5,172,3,
35460567,Beautiful 2BR 2BTH in the Center of Colonia Roma,198471653,Alberto,,Cuauhtémoc,19.421810150146484,-99.15951538085938,Entire home/apt,1646,2,163,2024-12-16,2.42,12,345,22,
35464121,Departamento entero y nuevo!! Colonia Popotla,127220315,Nancy,,Miguel Hidalgo,19.45306,-99.18209,Entire home/apt,2400,2,10,2024-11-03,0.26,1,83,2,
35466823,La casa blue,266839981,Karla,,Tlalpan,19.28594,-99.13212,Private room,,1,0,,,1,365,0,
35468216,Bonita habitación en Renta para una persona!!!!,62701948,Julia,,Benito Juárez,19.38609,-99.14628,Private room,400,3,7,2023-12-21,0.24,2,89,0,
35485317,Amplio depa 4recamaras y balcón en Masaryk.,27841247,Montserrat,,Miguel Hidalgo,19.43155,-99.18199,Entire home/apt,4500,1,36,2024-12-07,0.53,37,45,3,
35494600,Historic duplex Roma on Colima street,186142654,Sam,,Cuauhtémoc,19.42002,-99.16311,Entire home/apt,3091,2,168,2024-12-10,2.60,1,16,26,
35512026,Incredible designers loft,60939548,Luis,,Miguel Hidalgo,19.43096,-99.21639,Entire home/apt,2542,4,0,,,1,56,0,
35535567,Suite Francia cocina y baño privados al sur del DF,62178689,Rocio,,Coyoacán,19.30799,-99.11388,Entire home/apt,728,1,188,2024-12-01,2.78,11,360,50,
35548527,Cozy Loft 5 Downtown México,278194828,Dulce,,Cuauhtémoc,19.43369,-99.1415,Entire home/apt,873,1,206,2024-12-04,3.06,28,170,31,
35975705,Departamento completo con todos los servicios.,181788734,Lidia Ivette,,Álvaro Obregón,19.36531,-99.20708,Entire home/apt,1000,3,62,2024-12-09,0.92,1,359,6,
36000479,Depto de 2 Recamaras  a 1.5km de Reforma,7632571,Zuri,,Cuauhtémoc,19.43674,-99.16568,Entire home/apt,1400,7,6,2024-02-05,0.09,28,88,1,
36005633,Loft en el Centro de Tlalpan CDMX,224241781,Rebeca,,Tlalpan,19.2853,-99.16839,Private room,,3,1,2019-07-28,0.02,1,0,0,
36019167,Sun Room - Acogedor | Private Room in ROMA NORTE,239152921,José,,Cuauhtémoc,19.41885,-99.16099,Private room,768,3,148,2024-12-12,2.22,3,296,34,
36023273,MUMEDI Design Hotel  - Design Suite 6,25246983,Diana,,Cuauhtémoc,19.43333,-99.13457,Hotel room,5167,1,1,2019-11-18,0.02,7,0,0,
36023768,MUMEDI Design Hotel  - Design Suite 5,25246983,Diana,,Cuauhtémoc,19.43333,-99.13457,Hotel room,5167,1,1,2022-05-22,0.03,7,0,0,
36025956,Habitación B estilo Mexicano en San Ángel.,237460295,Pablo,,Álvaro Obregón,19.34538,-99.19862,Private room,,1,2,2019-07-28,0.03,2,0,0,
36026734,AMPLIO DEPARTAMENTO NUEVO EN EL CORAZÓN DE CDMX,37517755,Angelo,,Cuauhtémoc,19.43658,-99.16154,Entire home/apt,819,2,225,2024-12-12,3.48,4,330,59,
36029475,"HABITACION, TLALPAN, MUY CERCA DEL INR.",247085523,Eduardo,,Tlalpan,19.29159,-99.14741,Private room,500,1,27,2024-11-08,0.41,2,180,7,
36035832,Villa Coyoacán,271103557,Rosario,,Coyoacán,19.34582,-99.16209,Entire home/apt,1349,2,137,2024-12-08,2.05,2,156,12,
36036954,Lovely Studio Perfect Location Entire Loft.,26859807,Fedora,,Miguel Hidalgo,19.40155,-99.17309,Entire home/apt,,30,11,2020-02-11,0.17,1,180,0,
36037110,Departamento zona centro con la mejor ubicación,192706922,Phe,,Cuauhtémoc,19.44403,-99.14558,Entire home/apt,700,21,28,2024-11-04,0.43,2,347,5,
36037441,Departamento de lujo Nuevo,235098883,Norma Angélica,,Iztapalapa,19.346497281187627,-99.09872735199632,Entire home/apt,5000,1,0,,,1,270,0,
36039157,A Habitación privada a 25 min del centro histórico,177957371,Diego Gilmar,,Azcapotzalco,19.464252366208193,-99.15380638092756,Private room,300,2,36,2024-09-26,0.54,3,346,8,
36041298,Hermosa habitación en condesa 11 Morada Luna,156455377,Milizent,,Cuauhtémoc,19.4122,-99.17908,Private room,550,1,397,2024-12-15,5.93,24,363,37,
36041789,Hermosa habitación en condesa 12 Morada Luna,156455377,Milizent,,Cuauhtémoc,19.41338,-99.17706,Private room,550,1,327,2024-12-15,4.88,24,356,47,
36042636,1930s Mexican Modern Apartment in Mexico City,128462980,Diego,,Cuauhtémoc,19.42816,-99.17392,Entire home/apt,,3,87,2024-05-28,1.35,1,0,10,
36045791,Estudio Vintage de la Mente Libre,248976592,Daniel,,Iztapalapa,19.3634,-99.13679,Entire home/apt,517,1,444,2024-12-07,6.62,2,241,81,
36072484,Trendy location across Camino Real Hotel Polanco.,129897548,Alejandra,,Miguel Hidalgo,19.42807,-99.17774,Entire home/apt,980,1,213,2024-11-25,3.20,5,305,19,
36072501,Stylish suite across Camino Real Polanco Hotel,129897548,Alejandra,,Miguel Hidalgo,19.4284,-99.17895,Entire home/apt,1032,1,295,2024-12-08,4.41,5,322,45,
36077376,Room with private bathroom in Santa Fe,271398637,Claudia,,Álvaro Obregón,19.36623,-99.25422,Private room,,2,0,,,1,0,0,
36078019,"Quiet stylish, secure building DT 3P, 1B, 1B, 1Pk",269803967,Alejandro,,Cuauhtémoc,19.43503,-99.1466,Entire home/apt,917,2,113,2024-12-08,1.70,1,27,17,
36097071,Lugar mágico y silencioso,3006126,Karla,,Cuauhtémoc,19.42721,-99.16167,Private room,1000,2,0,,,2,179,0,
36109270,Cozy 2BR 2BTH apartment in Roma Norte,198471653,Alberto,,Cuauhtémoc,19.42181,-99.15952,Entire home/apt,2060,2,140,2024-07-29,2.10,12,328,13,
36112508,2 Beautiful Apts. in the heart of  Roma Norte,198471653,Alberto,,Cuauhtémoc,19.42087,-99.15891,Entire home/apt,5000,2,30,2023-12-28,0.47,12,323,0,
36113593,"Habitación con vista a Jardín, Condesa",17089368,Julieta,,Cuauhtémoc,19.41133,-99.17509,Private room,450,5,10,2024-12-05,0.15,5,180,4,
36114360,Estudio Mezzanine Condesa,17089368,Julieta,,Cuauhtémoc,19.41303,-99.17663,Private room,450,2,20,2024-12-06,0.45,5,351,6,
36114786,Habitación privada en Condesa,17089368,Julieta,,Cuauhtémoc,19.41259,-99.1752,Private room,450,1,4,2024-11-18,0.06,5,364,3,
36118780,Cómoda habitación en apartamento UNAM-Coyoacán,221754217,Nathalie,,Coyoacán,19.34078,-99.18001,Private room,390,12,33,2024-05-14,0.50,1,26,7,
36130971,Cielo alameda,160735399,Rene,,Cuauhtémoc,19.43525,-99.14579,Entire home/apt,4500,2,0,,,2,179,0,
